SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
OC(=O)c1cc(ON)c(c(c1)S(=O)=O)Br,12/000000203,"InChI=1S/C7H6BrNO5S/c8-6-4(14-9)1-3(7(10)11)2-5(6)15(12)13/h1-2,15H,9H2,(H,10,11)",C7H6NO5SBr,296.0,-0.04,4.19,5.05,16.2,0.0
OC(=O)c1cc(O)cc(c1)CCC/C=C(/CCC)\C#CCC,3/000000152,"InChI=1S/C19H24O3/c1-3-5-9-15(8-4-2)10-6-7-11-16-12-17(19(21)22)14-18(20)13-16/h10,12-14,20H,3-4,6-8,11H2,1-2H3,(H,21,22)/b15-10-",C19H24O3,300.0,4.07,4.19,3.09,6.72,-140.0
OCc1nc(C#Cc2nnsc2)c(cc1C(=O)N)I,4/000000301,"InChI=1S/C11H7IN4O2S/c12-8-3-7(11(13)18)10(4-17)14-9(8)2-1-6-5-19-16-15-6/h3,5,17H,4H2,(H2,13,18)",C11H7N4O2SI,386.0,2.48,4.19,6.57,24.8,0.0
N[C@@H]1NCCN1CC(=O)c1cc(N=O)c(cc1N=O)Br,12/000000444,"InChI=1S/C11H12BrN5O3/c12-7-4-8(15-19)6(3-9(7)16-20)10(18)5-17-2-1-14-11(17)13/h3-4,11,14H,1-2,5,13H2",C11H10N5O3Br,340.0,1.52,4.19,5.0,2.48,-40.0
OC(=O)c1cc(S)c(c(c1)N=O)Br,12/000000084,"InChI=1S/C7H4BrNO3S/c8-6-4(9-12)1-3(7(10)11)2-5(6)13/h1-2,13H,(H,10,11)",C7H4NO3SBr,262.0,2.35,4.19,4.87,14.8,0.0
Oc1c(cc(c(c1)Br)N=O)C(=O)/C(=C/CNC)/CNCC,12/000001030,"InChI=1S/C14H18BrN3O3/c1-3-17-8-9(4-5-16-2)14(20)10-6-12(18-21)11(15)7-13(10)19/h4,6-7,16-17,19H,3,5,8H2,1-2H3/b9-4+",C14H18N3O3Br,356.0,1.54,4.19,4.32,3.7,-170.0
Oc1ccc(c(c1CCc1ccc(cc1Br)C)CF)O,4/000000314,"InChI=1S/C16H16BrFO2/c1-10-2-3-11(14(17)8-10)4-5-12-13(9-18)16(20)7-6-15(12)19/h2-3,6-8,19-20H,4-5,9H2,1H3",C16H16O2FBr,339.0,4.48,4.18,6.16,2.48,-20.0
SCCOCc1c(Br)ccc(c1)C(=O)CON,12/000000005,"InChI=1S/C11H14BrNO3S/c12-10-2-1-8(11(14)7-16-13)5-9(10)6-15-3-4-17/h1-2,5,17H,3-4,6-7,13H2",C11H14NO3SBr,320.0,1.49,4.18,4.36,3.58,0.0
Sc1cc(N2C=NC(=CC2)CBr)c(cc1O)CN,14/000000006,"InChI=1S/C12H14BrN3OS/c13-5-9-1-2-16(7-15-9)10-4-12(18)11(17)3-8(10)6-14/h1,3-4,7,17-18H,2,5-6,14H2",C12H14N3OSBr,328.0,2.21,4.18,2.68,17.7,-160.0
O=C(NCC)C#Cc1ccc(c(c1Cl)Cl)C(=O)NC(=O)CN,19/000000017,"InChI=1S/C14H13Cl2N3O3/c1-2-18-10(20)6-4-8-3-5-9(13(16)12(8)15)14(22)19-11(21)7-17/h3,5H,2,7,17H2,1H3,(H,18,20)(H,19,21,22)",C14H13N3O3Cl2,341.0,1.93,4.18,6.7,24.2,-80.0
Oc1cc(cc(c1)N1C(=O)NCC1)C(=C)C(=O)CNCOC,28/000000511,"InChI=1S/C15H19N3O4/c1-10(14(20)8-16-9-22-2)11-5-12(7-13(19)6-11)18-4-3-17-15(18)21/h5-7,16,19H,1,3-4,8-9H2,2H3,(H,17,21)",C15H19N3O4,305.0,-0.05,4.18,3.99,20.2,-140.0
O[C@H](CO)c1cc(F)c(c(c1)Br)/C=C/CS(=O)(=O)O,20/000000027,"InChI=1S/C11H12BrFO5S/c12-9-4-7(11(15)6-14)5-10(13)8(9)2-1-3-19(16,17)18/h1-2,4-5,11,14-15H,3,6H2,(H,16,17,18)/b2-1+/t11-/m1/s1",C11H12O5SFBr,355.0,0.68,4.18,7.33,3.85,-150.0
Oc1cc(OC(=O)CCC)cc(c1)C#CC/C=C/CO,23/000000112,"InChI=1S/C16H18O4/c1-2-7-16(19)20-15-11-13(10-14(18)12-15)8-5-3-4-6-9-17/h4,6,10-12,17-18H,2-3,7,9H2,1H3/b6-4+",C16H18O4,274.0,2.61,4.18,0.83,18.0,-20.0
N=C1NC[C@H](C1)C(=O)c1cc(OCCO)c(c(c1)N=O)Br,12/000000113,"InChI=1S/C13H14BrN3O4/c14-12-9(17-20)3-7(4-10(12)21-2-1-18)13(19)8-5-11(15)16-6-8/h3-4,8,18H,1-2,5-6H2,(H2,15,16)/t8-/m0/s1",C13H14N3O4Br,356.0,0.89,4.18,3.39,3.72,-190.0
Sc1cc(I)c(cc1C(=O)NCC#CC(=O)/C=C/CC)S,5/000000082,"InChI=1S/C15H14INO2S2/c1-2-3-5-10(18)6-4-7-17-15(19)11-8-14(21)12(16)9-13(11)20/h3,5,8-9,20-21H,2,7H2,1H3,(H,17,19)/b5-3+",C15H14NO2S2I,431.0,4.38,4.18,0.5,3.85,-118.0
OC(=O)c1oc(c(n1)CO)CCC/C(=C\CNC=C)/C,3/000000235,"InChI=1S/C14H20N2O4/c1-3-15-8-7-10(2)5-4-6-12-11(9-17)16-13(20-12)14(18)19/h3,7,15,17H,1,4-6,8-9H2,2H3,(H,18,19)/b10-7-",C14H20N2O4,280.0,0.37,4.18,3.74,3.85,-170.0
OC(=O)c1oc(c(c1)C/C=C/CNOC)N(=O)=O,3/000000156,"InChI=1S/C10H12N2O6/c1-17-11-5-3-2-4-7-6-8(10(13)14)18-9(7)12(15)16/h2-3,6,11H,4-5H2,1H3,(H,13,14)/b3-2+",C10H12N2O6,256.0,1.12,4.18,3.75,4.16,-80.0
Fc1c(c(Br)cc(c1)CNN)/C=C/[C@H]([NH3+])c1sc(=S)[nH]c1,20/000000028,"InChI=1S/C13H14BrFN4S2/c14-9-3-7(5-19-17)4-10(15)8(9)1-2-11(16)12-6-18-13(20)21-12/h1-4,6,11,19H,5,16-17H2,(H,18,20)/p+1/b2-1+/t11-/m0/s1",C13H15N4S2FBr,390.0,1.87,4.17,4.71,3.72,-150.0
OS(=O)(=O)C/C=C/c1c(Br)ccc(c1F)CNC,20/000000014,"InChI=1S/C11H13BrFNO3S/c1-14-7-8-4-5-10(12)9(11(8)13)3-2-6-18(15,16)17/h2-5,14H,6-7H2,1H3,(H,15,16,17)/b3-2+",C11H13NO3SFBr,338.0,1.61,4.17,6.39,5.09,-20.0
Oc1c(c2onc(n2)/C(=C/CS)/C=C)cc(c(c1)F)O,6/000000010,"InChI=1S/C13H11FN2O3S/c1-2-7(3-4-20)12-15-13(19-16-12)8-5-11(18)9(14)6-10(8)17/h2-3,5-6,17-18,20H,1,4H2/b7-3+",C13H11N2O3SF,294.0,2.92,4.17,1.31,23.8,-180.0
Oc1c(cc(c(c1)Br)N=O)C(=O)/C(=C/CCN)/Cc1cocc1,12/000001087,"InChI=1S/C16H15BrN2O4/c17-13-8-15(20)12(7-14(13)19-22)16(21)11(2-1-4-18)6-10-3-5-23-9-10/h2-3,5,7-9,20H,1,4,6,18H2/b11-2+",C16H15N2O4Br,379.0,1.73,4.17,3.47,5.21,-60.0
Sc1c(O)cc(cc1COCCN(=O)=O)NC(=S)N,29/000000057,"InChI=1S/C10H13N3O4S2/c11-10(19)12-7-3-6(9(18)8(14)4-7)5-17-2-1-13(15)16/h3-4,14,18H,1-2,5H2,(H3,11,12,19)",C10H13N3O4S2,303.0,0.88,4.17,2.53,21.4,-40.0
Oc1cc(C#C[C@H](CC#CCCBr)N)cc(c1)CO,23/000000064,"InChI=1S/C15H16BrNO2/c16-7-3-1-2-4-14(17)6-5-12-8-13(11-18)10-15(19)9-12/h8-10,14,18-19H,3-4,7,11,17H2/t14-/m0/s1",C15H16NO2Br,322.0,2.44,4.17,-2.09,18.9,-170.0
OCCN[C@@H](CC=C)c1c(I)ccc(c1)C/C=C/CNN,5/000000065,"InChI=1S/C16H24IN3O/c1-2-5-16(19-10-11-21)14-12-13(7-8-15(14)17)6-3-4-9-20-18/h2-4,7-8,12,16,19-21H,1,5-6,9-11,18H2/b4-3+/t16-/m0/s1",C16H24N3OI,401.0,2.41,4.17,5.68,3.72,-180.0
OC(=O)c1oc(c(n1)CO)CCC/C(=C\C)/CCC=C,3/000000266,"InChI=1S/C15H21NO4/c1-3-5-7-11(4-2)8-6-9-13-12(10-17)16-14(20-13)15(18)19/h3-4,17H,1,5-10H2,2H3,(H,18,19)/b11-4-",C15H21NO4,279.0,0.96,4.17,4.69,3.85,-170.0
OC(=O)C1=CC(=O)[C@H](O1)CSCc1nnc(o1)S,3/000000022,"InChI=1S/C9H8N2O5S2/c12-4-1-5(8(13)14)15-6(4)2-18-3-7-10-11-9(17)16-7/h1,6H,2-3H2,(H,11,17)(H,13,14)/t6-/m1/s1",C9H8N2O5S2,288.0,1.41,4.17,2.36,2.22,-150.0
Oc1cc(cc(c1)C#CC[C@H](CO)O)/C=C/C,23/000000180,"InChI=1S/C14H16O3/c1-2-4-11-7-12(9-14(17)8-11)5-3-6-13(16)10-15/h2,4,7-9,13,15-17H,6,10H2,1H3/b4-2+/t13-/m1/s1",C14H16O3,232.0,1.78,4.17,2.2,14.6,-170.0
O=NCCCNC(=O)c1ccc(c(c1)CS)I,5/000000089,"InChI=1S/C11H13IN2O2S/c12-10-3-2-8(6-9(10)7-17)11(15)13-4-1-5-14-16/h2-3,6,17H,1,4-5,7H2,(H,13,15)",C11H13N2O2SI,364.0,2.84,4.17,2.94,3.85,0.0
Oc1ccc(c(c1)CC[C@@H](/C=C/C(=O)NO)O)O,5/000000018,"InChI=1S/C12H15NO5/c14-9(4-6-12(17)13-18)2-1-8-7-10(15)3-5-11(8)16/h3-7,9,14-16,18H,1-2H2,(H,13,17)/b6-4+/t9-/m0/s1",C12H15NO5,253.0,0.36,4.17,1.81,3.58,-150.0
OC/C=C/C1=CC(=O)N[C@H](C1)CCNCC#CC,11/000000001,"InChI=1S/C14H20N2O2/c1-2-3-7-15-8-6-13-10-12(5-4-9-17)11-14(18)16-13/h4-5,11,13,15,17H,6-10H2,1H3,(H,16,18)/b5-4+/t13-/m0/s1",C14H20N2O2,248.0,-0.02,4.17,2.32,5.09,-170.0
c1cc(cc(c1)CN)C1=C(C(=O)C=C(C1=O)CN)C,10/000000045,"InChI=1S/C15H16N2O2/c1-9-13(18)6-12(8-17)15(19)14(9)11-4-2-3-10(5-11)7-16/h2-6H,7-8,16-17H2,1H3",C15H16N2O2,256.0,-0.06,4.17,5.51,3.58,-180.0
NN[C@H](C(=O)c1ccc(c(c1)N(=O)=O)Br)N,12/000000187,"InChI=1S/C8H9BrN4O3/c9-5-2-1-4(3-6(5)13(15)16)7(14)8(10)12-11/h1-3,8,12H,10-11H2/t8-/m1/s1",C8H9N4O3Br,289.0,0.69,4.17,3.88,2.22,-150.0
O=NC(=O)c1cc(c(c(c1)CN)Br)COCCC(=O)N,12/000000829,"InChI=1S/C12H14BrN3O4/c13-11-8(5-14)3-7(12(18)16-19)4-9(11)6-20-2-1-10(15)17/h3-4H,1-2,5-6,14H2,(H2,15,17)",C12H14N3O4Br,344.0,0.02,4.17,5.26,20.3,0.0
Oc1cc(C#CCCNC)cc(c1)N1C(=O)NCC1,28/000000071,"InChI=1S/C14H17N3O2/c1-15-5-3-2-4-11-8-12(10-13(18)9-11)17-7-6-16-14(17)19/h8-10,15,18H,3,5-7H2,1H3,(H,16,19)",C14H17N3O2,259.0,0.77,4.16,0.86,18.0,-140.0
Oc1cc(cc(c1)[C@@H](CO)O)CNNCCO,8/000000010,"InChI=1S/C11H18N2O4/c14-2-1-12-13-6-8-3-9(11(17)7-15)5-10(16)4-8/h3-5,11-17H,1-2,6-7H2/t11-/m1/s1",C11H18N2O4,242.0,-0.24,4.16,3.76,13.0,-190.0
Oc1c(/C=C/[C@H](C2=CC(=O)NC2=O)S=O)c(S)ccc1Cl,30/000000031,"InChI=1S/C13H10ClNO4S2/c14-8-2-3-9(20)6(12(8)17)1-4-10(21-19)7-5-11(16)15-13(7)18/h1-5,10,17,20-21H,(H,15,16,18)/b4-1+/t10-/m1/s1",C13H10NO4S2Cl,343.0,0.11,4.16,5.64,3.84,-150.0
OC(=O)c1nc(c([nH]1)C(=O)O)C=C,3/000000035,"InChI=1S/C7H6N2O4/c1-2-3-4(6(10)11)9-5(8-3)7(12)13/h2H,1H2,(H,8,9)(H,10,11)(H,12,13)",C7H6N2O4,182.0,0.06,4.16,3.8,17.4,0.0
OC(=O)C/C=C/c1noc(n1)c1cc(O)c(cc1O)F,6/000000043,"InChI=1S/C12H9FN2O5/c13-7-5-8(16)6(4-9(7)17)12-14-10(15-20-12)2-1-3-11(18)19/h1-2,4-5,16-17H,3H2,(H,18,19)/b2-1+",C12H9N2O5F,280.0,1.54,4.16,0.42,23.1,-160.0
Oc1cccc(c1)C#C[C@H](CC=C)CN,23/000000126,"InChI=1S/C13H15NO/c1-2-4-12(10-14)8-7-11-5-3-6-13(15)9-11/h2-3,5-6,9,12,15H,1,4,10,14H2/t12-/m0/s1",C13H15NO,201.0,2.2,4.16,3.61,13.0,-150.0
OC(=O)c1cc(ON)c(c(c1)CC(=O)CCO)Br,12/000001391,"InChI=1S/C11H12BrNO5/c12-10-6(4-8(15)1-2-14)3-7(11(16)17)5-9(10)18-13/h3,5,14H,1-2,4,13H2,(H,16,17)",C11H12NO5Br,318.0,-0.22,4.16,4.02,2.64,0.0
OC(=O)c1oc(c(n1)CN)[C@H](C#CCCC)S,3/000000109,"InChI=1S/C11H14N2O3S/c1-2-3-4-5-8(17)9-7(6-12)13-10(16-9)11(14)15/h8,17H,2-3,6,12H2,1H3,(H,14,15)/t8-/m0/s1",C11H14N2O3S,254.0,0.35,4.16,7.61,21.9,-170.0
OC(=O)c1nc(c(o1)C/C=C/[C@@H](c1cnn[nH]1)C=C)CN,3/000000088,"InChI=1S/C13H15N5O3/c1-2-8(10-7-15-18-17-10)4-3-5-11-9(6-14)16-12(21-11)13(19)20/h2-4,7-8H,1,5-6,14H2,(H,19,20)(H,15,17,18)/b4-3+/t8-/m0/s1",C13H15N5O3,289.0,-0.22,4.16,4.75,5.21,-150.0
Oc1cc(C#CCCS(=O)=O)cc(c1)C#C[C@H](CCN)F,23/000000214,"InChI=1S/C15H16FNO3S/c16-14(6-7-17)5-4-13-9-12(10-15(18)11-13)3-1-2-8-21(19)20/h9-11,14,18,21H,2,6-8,17H2/t14-/m1/s1",C15H16NO3SF,309.0,2.06,4.16,0.75,24.2,-200.0
Sc1cc(c(cc1S)Br)C/C=C\[C@@H](C)NCN,29/000000040,"InChI=1S/C12H17BrN2S2/c1-8(15-7-14)3-2-4-9-5-11(16)12(17)6-10(9)13/h2-3,5-6,8,15-17H,4,7,14H2,1H3/b3-2-/t8-/m1/s1",C12H17N2S2Br,333.0,3.72,4.16,4.59,2.22,-197.0
Oc1cc(C#C[C@H](CC=C)CN)cc(c1)CCCCC,23/000000115,"InChI=1S/C18H25NO/c1-3-5-6-8-16-11-17(13-18(20)12-16)10-9-15(14-19)7-4-2/h4,11-13,15,20H,2-3,5-8,14,19H2,1H3/t15-/m0/s1",C18H25NO,271.0,3.75,4.16,1.79,16.0,-190.0
Oc1cc(Br)c(cc1C(=O)/C(=C/C(=O)N)/CNCC)N=O,12/000001041,"InChI=1S/C13H14BrN3O4/c1-2-16-6-7(3-12(15)19)13(20)8-4-10(17-21)9(14)5-11(8)18/h3-5,16,18H,2,6H2,1H3,(H2,15,19)/b7-3+",C13H14N3O4Br,356.0,0.58,4.16,4.11,3.7,-110.0
OCc1cc(cc(c1CCl)O)N1C(=O)NCC1,28/000000358,"InChI=1S/C11H13ClN2O3/c12-5-9-7(6-15)3-8(4-10(9)16)14-2-1-13-11(14)17/h3-4,15-16H,1-2,5-6H2,(H,13,17)",C11H13N2O3Cl,256.0,0.09,4.15,3.95,14.9,-120.0
ONC(=O)C/C=C\[C@@H](c1ccc(c(c1)OC)I)N,5/000000030,"InChI=1S/C12H15IN2O3/c1-18-11-7-8(5-6-9(11)13)10(14)3-2-4-12(16)15-17/h2-3,5-7,10,17H,4,14H2,1H3,(H,15,16)/b3-2-/t10-/m0/s1",C12H15N2O3I,362.0,1.47,4.15,2.42,5.39,-170.0
OC(=O)C(=C)C[C@H](NN)C#Cc1cc(Br)c(c(c1)Br)O,30/000000004,"InChI=1S/C13H12Br2N2O3/c1-7(13(19)20)4-9(17-16)3-2-8-5-10(14)12(18)11(15)6-8/h5-6,9,17-18H,1,4,16H2,(H,19,20)/t9-/m1/s1",C13H12N2O3Br2,404.0,2.85,4.15,2.32,21.2,-150.0
OC(=O)c1oc(c(n1)CN)C/C=C/[C@H](C=C)c1sccn1,3/000000139,"InChI=1S/C14H15N3O3S/c1-2-9(13-16-6-7-21-13)4-3-5-11-10(8-15)17-12(20-11)14(18)19/h2-4,6-7,9H,1,5,8,15H2,(H,18,19)/b4-3+/t9-/m0/s1",C14H15N3O3S,305.0,0.21,4.15,5.87,5.21,-150.0
Oc1c(c2onc(c2)C(=O)N)cc(c(c1)C)Br,10/000000035,"InChI=1S/C11H9BrN2O3/c1-5-2-9(15)6(3-7(5)12)10-4-8(11(13)16)14-17-10/h2-4,15H,1H3,(H2,13,16)",C11H9N2O3Br,297.0,2.12,4.15,2.03,2.22,-180.0
O=Nc1cc(F)c(cc1C1=CC(=O)NC1)O,6/000000011,"InChI=1S/C10H7FN2O3/c11-7-3-8(13-16)6(2-9(7)14)5-1-10(15)12-4-5/h1-3,14H,4H2,(H,12,15)",C10H7N2O3F,222.0,0.6,4.15,3.42,17.9,-120.0
SCc1c(I)ccc(c1)C(=O)NCCCOCC,5/000000046,"InChI=1S/C13H18INO2S/c1-2-17-7-3-6-15-13(16)10-4-5-12(14)11(8-10)9-18/h4-5,8,18H,2-3,6-7,9H2,1H3,(H,15,16)",C13H18NO2SI,379.0,3.46,4.15,2.26,3.85,-60.0
O[C@]1(CNCC1)C/C=C/Cc1ccc(c(c1)CN)I,5/000000011,"InChI=1S/C15H21IN2O/c16-14-5-4-12(9-13(14)10-17)3-1-2-6-15(19)7-8-18-11-15/h1-2,4-5,9,18-19H,3,6-8,10-11,17H2/b2-1+/t15-/m1/s1",C15H21N2OI,372.0,2.1,4.15,1.5,3.85,-170.0
Oc1cc(C#CCn2cncc2N(=O)=O)cc(c1)CCC(=O)O,23/000000181,"InChI=1S/C15H13N3O5/c19-13-7-11(6-12(8-13)3-4-15(20)21)2-1-5-17-10-16-9-14(17)18(22)23/h6-10,19H,3-5H2,(H,20,21)",C15H13N3O5,315.0,1.89,4.15,1.58,5.39,0.0
ONC(=O)/C=C/[C@H](CCc1ccccc1CN)O,5/000000016,"InChI=1S/C13H18N2O3/c14-9-11-4-2-1-3-10(11)5-6-12(16)7-8-13(17)15-18/h1-4,7-8,12,16,18H,5-6,9,14H2,(H,15,17)/b8-7+/t12-/m0/s1",C13H18N2O3,250.0,0.29,4.15,3.52,3.58,-150.0
Oc1cc(cc(c1)COCCSCC=C(C)C)N1C(=O)NCC1,28/000000462,"InChI=1S/C17H24N2O3S/c1-13(2)3-7-23-8-6-22-12-14-9-15(11-16(20)10-14)19-5-4-18-17(19)21/h3,9-11,20H,4-8,12H2,1-2H3,(H,18,21)",C17H24N2O3S,336.0,1.7,4.15,4.97,20.3,-200.0
Oc1cc(cc(c1)CC=C)N1C(=O)NCC1,28/000000042,"InChI=1S/C12H14N2O2/c1-2-3-9-6-10(8-11(15)7-9)14-5-4-13-12(14)16/h2,6-8,15H,1,3-5H2,(H,13,16)",C12H14N2O2,218.0,1.1,4.15,2.36,13.6,-120.0
O[C@H](/C=C/C(=O)c1cc(N=O)c(cc1O)Br)Cl,12/000001015,"InChI=1S/C10H7BrClNO4/c11-6-4-9(15)5(3-7(6)13-17)8(14)1-2-10(12)16/h1-4,10,15-16H/b2-1+/t10-/m1/s1",C10H7NO4ClBr,320.0,1.87,4.15,4.76,2.35,-170.0
OC(=O)c1cc(/C=C/[C@H]2NC(=O)NC2)c(c(c1)ON)Br,12/000000205,"InChI=1S/C12H12BrN3O4/c13-10-6(1-2-8-5-15-12(19)16-8)3-7(11(17)18)4-9(10)20-14/h1-4,8H,5,14H2,(H,17,18)(H2,15,16,19)/b2-1+/t8-/m1/s1",C12H12N3O4Br,342.0,0.5,4.15,5.45,3.87,-150.0
O=NC(=O)c1cc(c(c(c1)CCO)Br)CN,12/000000344,"InChI=1S/C10H11BrN2O3/c11-9-6(1-2-14)3-7(10(15)13-16)4-8(9)5-12/h3-4,14H,1-2,5,12H2",C10H11N2O3Br,287.0,0.85,4.15,5.19,15.5,0.0
OC[C@@H](C#Cc1ccc(c(c1Cl)Cl)N(=O)=O)O,19/000000032,"InChI=1S/C10H7Cl2NO4/c11-9-6(1-3-7(15)5-14)2-4-8(10(9)12)13(16)17/h2,4,7,14-15H,5H2/t7-/m1/s1",C10H7NO4Cl2,275.0,2.4,4.15,4.21,2.48,-150.0
Oc1c(Br)c(OCCS(=O)(=O)N)cc(c1)C(=O)COC,12/000000606,"InChI=1S/C11H14BrNO6S/c1-18-6-9(15)7-4-8(14)11(12)10(5-7)19-2-3-20(13,16)17/h4-5,14H,2-3,6H2,1H3,(H2,13,16,17)",C11H14NO6SBr,368.0,0.4,4.15,5.73,3.58,-20.0
Oc1cc(SCC#C[C@@H](C=C)N=O)cc(c1)S,14/000000010,"InChI=1S/C12H11NO2S2/c1-2-9(13-15)4-3-5-17-12-7-10(14)6-11(16)8-12/h2,6-9,14,16H,1,5H2/t9-/m1/s1",C12H11NO2S2,265.0,3.07,4.15,3.99,2.22,-150.0
Sc1nnc(o1)[C@@H](C(=O)c1ccc(c(c1)N=O)Br)ON,12/000000226,"InChI=1S/C10H7BrN4O4S/c11-5-2-1-4(3-6(5)15-17)7(16)8(19-12)9-13-14-10(20)18-9/h1-3,8H,12H2,(H,14,20)/t8-/m1/s1",C10H7N4O4SBr,359.0,1.54,4.15,2.76,3.85,-190.0
Oc1cc(Br)c(cc1C(=O)/C(=C/CON)/CC)N=O,12/000001067,"InChI=1S/C12H13BrN2O4/c1-2-7(3-4-19-14)12(17)8-5-10(15-18)9(13)6-11(8)16/h3,5-6,16H,2,4,14H2,1H3/b7-3+",C12H13N2O4Br,329.0,1.25,4.15,4.38,2.35,-80.0
Oc1cc(cc(c1C[NH3+])C#CCC)N1C(=O)NCC1,28/000000424,"InChI=1S/C14H17N3O2/c1-2-3-4-10-7-11(8-13(18)12(10)9-15)17-6-5-16-14(17)19/h7-8,18H,2,5-6,9,15H2,1H3,(H,16,19)/p+1",C14H18N3O2,260.0,0.7,4.15,2.67,18.0,-140.0
O=NCc1cc(C(=O)O)cc(c1Br)ON,12/000001450,"InChI=1S/C8H7BrN2O4/c9-7-5(3-11-14)1-4(8(12)13)2-6(7)15-10/h1-2H,3,10H2,(H,12,13)",C8H7N2O4Br,275.0,0.14,4.15,3.86,15.5,0.0
OC(=O)c1cc(ON)c(c(c1)CCCNCC(=O)/C=C/C)Br,12/000001408,"InChI=1S/C15H19BrN2O4/c1-2-4-12(19)9-18-6-3-5-10-7-11(15(20)21)8-13(22-17)14(10)16/h2,4,7-8,18H,3,5-6,9,17H2,1H3,(H,20,21)/b4-2+",C15H19N2O4Br,371.0,1.21,4.15,4.18,3.84,-80.0
O=Nc1c(Br)c(N(=O)=O)cc(c1)C(=O)[C@H]1NCCNC1,12/000000134,"InChI=1S/C11H11BrN4O4/c12-10-7(15-18)3-6(4-9(10)16(19)20)11(17)8-5-13-1-2-14-8/h3-4,8,13-14H,1-2,5H2/t8-/m0/s1",C11H11N4O4Br,343.0,0.89,4.15,3.37,4.16,-170.0
Oc1cc(Br)c(cc1C(=O)/C=C/[C@H](CN)F)N=O,12/000000480,"InChI=1S/C11H10BrFN2O3/c12-8-4-11(17)7(3-9(8)15-18)10(16)2-1-6(13)5-14/h1-4,6,17H,5,14H2/b2-1+/t6-/m1/s1",C11H10N2O3FBr,317.0,1.59,4.14,5.46,2.35,-190.0
OC(=O)Cn1ccc(c1)[C@@H](Cc1c(Br)ccc(c1)C(=O)N=O)O,12/000000820,"InChI=1S/C15H13BrN2O5/c16-12-2-1-9(15(22)17-23)5-11(12)6-13(19)10-3-4-18(7-10)8-14(20)21/h1-5,7,13,19H,6,8H2,(H,20,21)/t13-/m1/s1",C15H13N2O5Br,381.0,1.94,4.14,3.63,3.7,-150.0
c1c(c2c(cc1S(=O)=O)c(=O)[nH][nH]2)CCCCC,3/000000326,"InChI=1S/C12H16N2O3S/c1-2-3-4-5-8-6-9(18(16)17)7-10-11(8)13-14-12(10)15/h6-7,18H,2-5H2,1H3,(H2,13,14,15)",C12H16N2O3S,268.0,1.89,4.14,4.15,5.09,-60.0
Oc1cc(F)c(cc1c1onc(n1)C(=C)CCCCC)O,6/000000061,"InChI=1S/C15H17FN2O3/c1-3-4-5-6-9(2)14-17-15(21-18-14)10-7-13(20)11(16)8-12(10)19/h7-8,19-20H,2-6H2,1H3",C15H17N2O3F,292.0,3.5,4.14,0.82,21.5,-200.0
OCc1nnc(o1)c1cc(S)c(cc1Br)S,29/000000022,"InChI=1S/C9H7BrN2O2S2/c10-5-2-7(16)6(15)1-4(5)9-12-11-8(3-13)14-9/h1-2,13,15-16H,3H2",C9H7N2O2S2Br,319.0,3.64,4.14,5.27,19.7,-120.0
Oc1cc(cc(c1)C(=O)CC)N1C(=O)NCC1,28/000000054,"InChI=1S/C12H14N2O3/c1-2-11(16)8-5-9(7-10(15)6-8)14-4-3-13-12(14)17/h5-7,15H,2-4H2,1H3,(H,13,17)",C12H14N2O3,234.0,0.54,4.14,1.68,2.22,-160.0
OC[C@@H](C#Cc1ccc(c(c1Cl)Cl)CN(=O)=O)O,19/000000019,"InChI=1S/C11H9Cl2NO4/c12-10-7(3-4-9(16)6-15)1-2-8(11(10)13)5-14(17)18/h1-2,9,15-16H,5-6H2/t9-/m1/s1",C11H9NO4Cl2,289.0,2.03,4.14,4.04,2.48,-151.0
Oc1ccc(c(c1c1ccc(c(c1)Br)OC)CF)O,4/000000305,"InChI=1S/C14H12BrFO3/c1-19-13-5-2-8(6-10(13)15)14-9(7-16)11(17)3-4-12(14)18/h2-6,17-18H,7H2,1H3",C14H12O3FBr,327.0,4.19,4.14,6.72,14.4,-180.0
Oc1c(/[NH]=c\2/[nH]c(c[nH]2)c2ncccc2)cc2c(c1)[nH]cc2,20/000000003,"InChI=1S/C16H14N5O/c22-15-8-12-10(4-6-18-12)7-13(15)20-16-19-9-14(21-16)11-3-1-2-5-17-11/h1-9,18-22H/b20-16+",C16H13N5O,291.0,2.48,4.14,0.88,19.1,-120.0
OC[C@@H](CC(=O)c1cc(S)c(cc1Br)S)ON,29/000000075,"InChI=1S/C10H12BrNO3S2/c11-7-3-10(17)9(16)2-6(7)8(14)1-5(4-13)15-12/h2-3,5,13,16-17H,1,4,12H2/t5-/m1/s1",C10H12NO3S2Br,338.0,1.36,4.14,5.52,2.22,-150.0
Oc1cc(cnc1CO)/C=C/[C@@H](C/C=C/CN)Cl,7/000000035,"InChI=1S/C13H17ClN2O2/c14-11(3-1-2-6-15)5-4-10-7-13(18)12(9-17)16-8-10/h1-2,4-5,7-8,11,17-18H,3,6,9,15H2/b2-1+,5-4+/t11-/m1/s1",C13H17N2O2Cl,268.0,0.56,4.14,5.27,5.09,-150.0
